GID,GO,EVIDENCE
SEN_RS14765,GO:0000287,IEA
SEN_RS14765,GO:0003678,IEA
SEN_RS14765,GO:0003677,IEA
SEN_RS14765,GO:0005524,IEA
SEN_RS05280,GO:0006281,IEA
SEN_RS05280,GO:0006974,IEA
SEN_RS05280,GO:0006298,IEA
SEN_RS05280,GO:0090305,IEA
SEN_RS05280,GO:0005829,IEA
SEN_RS05280,GO:0004519,IEA
SEN_RS05280,GO:0004518,IEA
SEN_RS05280,GO:0016787,IEA
SEN_RS01645,GO:0009297,IEA
SEN_RS01645,GO:0055085,IEA
SEN_RS01645,GO:0009279,IEA
SEN_RS01645,GO:0016020,IEA
SEN_RS01645,GO:0015473,IEA
SEN_RS19085,GO:0005886,IEA
SEN_RS19085,GO:0016020,IEA
SEN_RS18480,GO:0010974,IEA
SEN_RS18480,GO:0051301,IEA
SEN_RS18480,GO:0007049,IEA
SEN_RS18480,GO:0051302,IEA
SEN_RS18480,GO:0005829,IEA
SEN_RS18480,GO:0009295,IEA
SEN_RS18480,GO:0043590,IEA
SEN_RS18480,GO:0005737,IEA
SEN_RS18480,GO:0003677,IEA
SEN_RS18480,GO:0043565,IEA
SEN_RS04310,GO:0071705,IEA
SEN_RS04310,GO:0055085,IEA
SEN_RS04310,GO:0043190,IEA
SEN_RS04310,GO:0016020,IEA
SEN_RS04310,GO:0005886,IEA
SEN_RS04310,GO:0022857,IEA
SEN_RS06490,GO:0005829,IEA
SEN_RS06490,GO:0005525,IEA
SEN_RS06490,GO:0000166,IEA
SEN_RS06490,GO:0043022,IEA
SEN_RS06490,GO:0005524,IEA
SEN_RS06490,GO:0016887,IEA
SEN_RS06490,GO:0043023,IEA
SEN_RS09765,GO:0005886,IEA
SEN_RS12520,GO:0005829,IEA
SEN_RS19530,GO:0005829,IEA
SEN_RS17130,GO:0005975,IEA
SEN_RS17130,GO:0016310,IEA
SEN_RS17130,GO:0005829,IEA
SEN_RS17130,GO:0005524,IEA
SEN_RS17130,GO:0016301,IEA
SEN_RS17130,GO:0016740,IEA
SEN_RS17130,GO:0008974,IEA
SEN_RS13865,GO:0006750,IEA
SEN_RS13865,GO:0005829,IEA
SEN_RS13865,GO:0003824,IEA
SEN_RS13865,GO:0005524,IEA
SEN_RS13865,GO:0016874,IEA
SEN_RS13865,GO:0000166,IEA
SEN_RS13865,GO:0004357,IEA
SEN_RS04510,GO:0019645,IEA
SEN_RS04510,GO:0005886,IEA
SEN_RS04510,GO:0016020,IEA
SEN_RS10690,GO:0031469,IEA
SEN_RS19320,GO:0006260,IEA
SEN_RS19320,GO:0006268,IEA
SEN_RS19320,GO:0090305,IEA
SEN_RS19320,GO:0005829,IEA
SEN_RS19320,GO:0016787,IEA
SEN_RS19320,GO:0004386,IEA
SEN_RS19320,GO:0000166,IEA
SEN_RS19320,GO:0003677,IEA
SEN_RS19320,GO:0003678,IEA
SEN_RS19320,GO:0008408,IEA
SEN_RS19320,GO:0003697,IEA
SEN_RS19320,GO:0005524,IEA
SEN_RS05505,GO:0006629,IEA
SEN_RS05505,GO:0008654,IEA
SEN_RS05505,GO:0006655,IEA
SEN_RS05505,GO:0016020,IEA
SEN_RS05505,GO:0005886,IEA
SEN_RS05505,GO:0016780,IEA
SEN_RS05505,GO:0016740,IEA
SEN_RS05505,GO:0008444,IEA
SEN_RS01180,GO:0008610,IEA
SEN_RS01180,GO:0006629,IEA
SEN_RS01180,GO:0009245,IEA
SEN_RS01180,GO:0005829,IEA
SEN_RS01180,GO:0005737,IEA
SEN_RS01180,GO:0016746,IEA
SEN_RS01180,GO:0016740,IEA
SEN_RS01180,GO:0008780,IEA
SEN_RS02675,GO:0007155,IEA
SEN_RS02675,GO:0009289,IEA
SEN_RS21880,GO:0045892,IEA
SEN_RS21880,GO:0005991,IEA
SEN_RS21880,GO:0006355,IEA
SEN_RS21880,GO:0005829,IEA
SEN_RS21880,GO:0003677,IEA
SEN_RS19895,GO:0005829,IEA
SEN_RS11630,GO:0015886,IEA
SEN_RS11630,GO:0017004,IEA
SEN_RS11630,GO:0005886,IEA
SEN_RS11630,GO:0016020,IEA
SEN_RS11630,GO:0015232,IEA
SEN_RS11630,GO:0020037,IEA
SEN_RS11630,GO:0005215,IEA
SEN_RS08050,GO:0005886,IEA
SEN_RS08050,GO:0009389,IEA
SEN_RS08050,GO:0030151,IEA
SEN_RS08050,GO:0043546,IEA
SEN_RS08050,GO:0051539,IEA
SEN_RS08050,GO:0046872,IEA
SEN_RS08050,GO:0016491,IEA
SEN_RS08050,GO:0051536,IEA
SEN_RS03525,GO:0022900,IEA
SEN_RS03525,GO:0006099,IEA
SEN_RS03525,GO:0016020,IEA
SEN_RS03525,GO:0005886,IEA
SEN_RS03525,GO:0050660,IEA
SEN_RS03525,GO:0016627,IEA
SEN_RS03525,GO:0016491,IEA
SEN_RS03525,GO:0008177,IEA
SEN_RS08790,GO:0006090,IEA
SEN_RS08790,GO:0016310,IEA
SEN_RS08790,GO:0006094,IEA
SEN_RS08790,GO:0005829,IEA
SEN_RS08790,GO:0016772,IEA
SEN_RS08790,GO:0003824,IEA
SEN_RS08790,GO:0016301,IEA
SEN_RS08790,GO:0046872,IEA
SEN_RS08790,GO:0016740,IEA
SEN_RS08790,GO:0005524,IEA
SEN_RS08790,GO:0000166,IEA
SEN_RS08790,GO:0008986,IEA
SEN_RS16825,GO:0006265,IEA
SEN_RS16825,GO:0005829,IEA
SEN_RS16825,GO:0005694,IEA
SEN_RS16825,GO:0003917,IEA
SEN_RS16825,GO:0003677,IEA
SEN_RS16825,GO:0003916,IEA
SEN_RS04040,GO:0005886,IEA
SEN_RS04040,GO:0005215,IEA
SEN_RS12525,GO:0009279,IEA
SEN_RS06470,GO:0016020,IEA
SEN_RS06470,GO:0005886,IEA
SEN_RS06470,GO:0008901,IEA
SEN_RS06470,GO:0016151,IEA
SEN_RS06470,GO:0046872,IEA
SEN_RS06470,GO:0016491,IEA
SEN_RS15420,GO:0006355,IEA
SEN_RS15420,GO:0005829,IEA
SEN_RS15420,GO:0003700,IEA
SEN_RS00650,GO:0009058,IEA
SEN_RS00650,GO:0051301,IEA
SEN_RS00650,GO:0008360,IEA
SEN_RS00650,GO:0071555,IEA
SEN_RS00650,GO:0007049,IEA
SEN_RS00650,GO:0009252,IEA
SEN_RS00650,GO:0005737,IEA
SEN_RS00650,GO:0016874,IEA
SEN_RS00650,GO:0000166,IEA
SEN_RS00650,GO:0008764,IEA
SEN_RS00650,GO:0005524,IEA
SEN_RS09770,GO:0016491,IEA
SEN_RS18600,GO:0009279,IEA
SEN_RS18600,GO:0019867,IEA
SEN_RS18600,GO:0005215,IEA
SEN_RS20015,GO:0005215,IEA
SEN_RS02125,GO:0005829,IEA
SEN_RS13005,GO:0042254,IEA
SEN_RS13005,GO:0005829,IEA
SEN_RS13005,GO:0000166,IEA
SEN_RS13005,GO:0005525,IEA
SEN_RS13870,GO:0005886,IEA
SEN_RS13870,GO:0016020,IEA
SEN_RS08795,GO:0016310,IEA
SEN_RS08795,GO:0006470,IEA
SEN_RS08795,GO:0006468,IEA
SEN_RS08795,GO:0005829,IEA
SEN_RS08795,GO:0016772,IEA
SEN_RS08795,GO:0005524,IEA
SEN_RS08795,GO:0016740,IEA
SEN_RS08795,GO:0016301,IEA
SEN_RS08795,GO:0000166,IEA
SEN_RS08795,GO:0016776,IEA
SEN_RS08795,GO:0004674,IEA
SEN_RS08795,GO:0043531,IEA
SEN_RS21390,GO:0006106,IEA
SEN_RS21390,GO:0016020,IEA
SEN_RS21390,GO:0045284,IEA
SEN_RS21390,GO:0005886,IEA
SEN_RS21390,GO:0000104,IEA
SEN_RS05930,GO:0005829,IEA
SEN_RS07085,GO:0098869,IEA
SEN_RS07085,GO:0004601,IEA
SEN_RS10695,GO:0006576,IEA
SEN_RS10695,GO:0000166,IEA
SEN_RS10695,GO:0005524,IEA
SEN_RS11635,GO:0005886,IEA
SEN_RS11635,GO:0005215,IEA
SEN_RS15725,GO:0007059,IEA
SEN_RS15725,GO:0006265,IEA
SEN_RS15725,GO:0005829,IEA
SEN_RS15725,GO:0005694,IEA
SEN_RS15725,GO:0003916,IEA
SEN_RS15725,GO:0000166,IEA
SEN_RS15725,GO:0016853,IEA
SEN_RS15725,GO:0003918,IEA
SEN_RS15725,GO:0003677,IEA
SEN_RS15725,GO:0005524,IEA
SEN_RS14770,GO:0006508,IEA
SEN_RS14770,GO:0030288,IEA
SEN_RS14770,GO:0046872,IEA
SEN_RS14770,GO:0008233,IEA
SEN_RS14770,GO:0016787,IEA
SEN_RS14770,GO:0008237,IEA
SEN_RS14770,GO:0004222,IEA
SEN_RS06785,GO:0008652,IEA
SEN_RS06785,GO:0009073,IEA
SEN_RS06785,GO:0006541,IEA
SEN_RS06785,GO:0000162,IEA
SEN_RS06785,GO:0005829,IEA
SEN_RS06785,GO:0046872,IEA
SEN_RS06785,GO:0016740,IEA
SEN_RS06785,GO:0016757,IEA
SEN_RS06785,GO:0000287,IEA
SEN_RS06785,GO:0004048,IEA
SEN_RS01650,GO:0061077,IEA
SEN_RS01650,GO:0071555,IEA
SEN_RS01650,GO:0043711,IEA
SEN_RS01650,GO:0030288,IEA
SEN_RS01650,GO:0042597,IEA
SEN_RS18590,GO:0005829,IEA
SEN_RS18590,GO:0003677,IEA
SEN_RS18090,GO:0006420,IEA
SEN_RS18090,GO:0006412,IEA
SEN_RS18090,GO:0006426,IEA
SEN_RS18090,GO:0005829,IEA
SEN_RS18090,GO:0005737,IEA
SEN_RS18090,GO:0004814,IEA
SEN_RS18090,GO:0004812,IEA
SEN_RS18090,GO:0016874,IEA
SEN_RS18090,GO:0000166,IEA
SEN_RS18090,GO:0005524,IEA
SEN_RS18090,GO:0004820,IEA
SEN_RS08295,GO:0006418,IEA
SEN_RS08295,GO:0006412,IEA
SEN_RS08295,GO:0006437,IEA
SEN_RS08295,GO:0005829,IEA
SEN_RS08295,GO:0005737,IEA
SEN_RS08295,GO:0004812,IEA
SEN_RS08295,GO:0003723,IEA
SEN_RS08295,GO:0016874,IEA
SEN_RS08295,GO:0000166,IEA
SEN_RS08295,GO:0004831,IEA
SEN_RS08295,GO:0005524,IEA
SEN_RS00655,GO:0005886,IEA
SEN_RS12530,GO:0006355,IEA
SEN_RS12530,GO:0005829,IEA
SEN_RS12530,GO:0003700,IEA
SEN_RS20175,GO:0006071,IEA
SEN_RS20175,GO:0006094,IEA
SEN_RS20175,GO:0005975,IEA
SEN_RS20175,GO:0016311,IEA
SEN_RS20175,GO:0005829,IEA
SEN_RS20175,GO:0016787,IEA
SEN_RS20175,GO:0046872,IEA
SEN_RS20175,GO:0042132,IEA
SEN_RS13875,GO:0005829,IEA
SEN_RS13875,GO:0016787,IEA
SEN_RS13875,GO:0046872,IEA
SEN_RS15260,GO:0006730,IEA
SEN_RS15260,GO:0006556,IEA
SEN_RS15260,GO:0005829,IEA
SEN_RS15260,GO:0005737,IEA
SEN_RS15260,GO:0016740,IEA
SEN_RS15260,GO:0046872,IEA
SEN_RS15260,GO:0000166,IEA
SEN_RS15260,GO:0000287,IEA
SEN_RS15260,GO:0004478,IEA
SEN_RS15260,GO:0005524,IEA
SEN_RS10700,GO:0006082,IEA
SEN_RS10700,GO:0051144,IEA
SEN_RS10700,GO:0019543,IEA
SEN_RS10700,GO:0016310,IEA
SEN_RS10700,GO:0005829,IEA
SEN_RS10700,GO:0016774,IEA
SEN_RS10700,GO:0016301,IEA
SEN_RS10700,GO:0016740,IEA
SEN_RS10700,GO:0005524,IEA
SEN_RS10700,GO:0000166,IEA
SEN_RS10700,GO:0008980,IEA
SEN_RS01185,GO:0006629,IEA
SEN_RS01185,GO:0009245,IEA
SEN_RS01185,GO:0005829,IEA
SEN_RS01185,GO:0016740,IEA
SEN_RS01185,GO:0016757,IEA
SEN_RS01185,GO:0008915,IEA
SEN_RS02680,GO:0061077,IEA
SEN_RS02680,GO:0071555,IEA
SEN_RS02680,GO:0043711,IEA
SEN_RS02680,GO:0030288,IEA
SEN_RS02680,GO:0042597,IEA
SEN_RS18290,GO:0006089,IEA
SEN_RS18290,GO:0019516,IEA
SEN_RS18290,GO:0005829,IEA
SEN_RS18290,GO:0016020,IEA
SEN_RS18290,GO:0005886,IEA
SEN_RS18290,GO:0004457,IEA
SEN_RS18290,GO:0010181,IEA
SEN_RS18290,GO:0003824,IEA
SEN_RS18290,GO:0016491,IEA
SEN_RS18290,GO:0016614,IEA
SEN_RS11640,GO:0017004,IEA
SEN_RS11640,GO:0055085,IEA
SEN_RS11640,GO:0035351,IEA
SEN_RS11640,GO:0016020,IEA
SEN_RS11640,GO:0005886,IEA
SEN_RS11640,GO:0016887,IEA
SEN_RS11640,GO:0016787,IEA
SEN_RS11640,GO:0015439,IEA
SEN_RS11640,GO:0022857,IEA
SEN_RS11640,GO:0005524,IEA
SEN_RS11640,GO:0000166,IEA
SEN_RS11640,GO:0005215,IEA
SEN_RS20625,GO:0007165,IEA
SEN_RS20625,GO:0016310,IEA
SEN_RS20625,GO:0000160,IEA
SEN_RS20625,GO:0018106,IEA
SEN_RS20625,GO:0016020,IEA
SEN_RS20625,GO:0005886,IEA
SEN_RS20625,GO:0016772,IEA
SEN_RS20625,GO:0000155,IEA
SEN_RS20625,GO:0004673,IEA
SEN_RS21570,GO:0005829,IEA
SEN_RS03530,GO:0005886,IEA
SEN_RS04805,GO:0005215,IEA
SEN_RS04045,GO:0009252,IEA
SEN_RS04045,GO:0042597,IEA
SEN_RS04045,GO:0016740,IEA
SEN_RS07650,GO:0051131,IEA
SEN_RS07650,GO:0042128,IEA
SEN_RS07650,GO:0005829,IEA
SEN_RS07650,GO:0051082,IEA
SEN_RS05080,GO:0010181,IEA
SEN_RS05080,GO:0000166,IEA
SEN_RS05080,GO:0016491,IEA
SEN_RS05080,GO:0050661,IEA
SEN_RS05080,GO:0050660,IEA
SEN_RS05080,GO:0003955,IEA
SEN_RS05080,GO:0051287,IEA
SEN_RS12535,GO:0005886,IEA
SEN_RS12535,GO:0016020,IEA
SEN_RS12535,GO:0005215,IEA
SEN_RS18880,GO:0098869,IEA
SEN_RS18880,GO:0022900,IEA
SEN_RS18880,GO:0030288,IEA
SEN_RS18880,GO:0016020,IEA
SEN_RS18880,GO:0020037,IEA
SEN_RS18880,GO:0009055,IEA
SEN_RS18880,GO:0004601,IEA
SEN_RS18880,GO:0046872,IEA
SEN_RS18880,GO:0016491,IEA
SEN_RS18880,GO:0004130,IEA
SEN_RS00660,GO:0005975,IEA
SEN_RS00660,GO:0051301,IEA
SEN_RS00660,GO:0008360,IEA
SEN_RS00660,GO:0071555,IEA
SEN_RS00660,GO:0007049,IEA
SEN_RS00660,GO:0030259,IEA
SEN_RS00660,GO:0009252,IEA
SEN_RS00660,GO:0016020,IEA
SEN_RS00660,GO:0005886,IEA
SEN_RS00660,GO:0016758,IEA
SEN_RS00660,GO:0016740,IEA
SEN_RS00660,GO:0016757,IEA
SEN_RS00660,GO:0051991,IEA
SEN_RS00660,GO:0050511,IEA
SEN_RS09780,GO:0005829,IEA
SEN_RS09780,GO:0008080,IEA
SEN_RS09780,GO:0016740,IEA
SEN_RS22495,GO:0006259,IEA
SEN_RS22495,GO:0005829,IEA
SEN_RS22495,GO:0016788,IEA
SEN_RS22495,GO:0016888,IEA
SEN_RS16385,GO:0015920,IEA
SEN_RS16385,GO:0043165,IEA
SEN_RS16385,GO:0016020,IEA
SEN_RS16385,GO:0005886,IEA
SEN_RS16385,GO:0015221,IEA
SEN_RS02130,GO:0005829,IEA
SEN_RS19575,GO:0016787,IEA
SEN_RS13900,GO:0006402,IEA
SEN_RS13900,GO:0006417,IEA
SEN_RS13900,GO:0045947,IEA
SEN_RS13900,GO:0006109,IEA
SEN_RS13900,GO:0045948,IEA
SEN_RS13900,GO:0005737,IEA
SEN_RS13900,GO:0003723,IEA
SEN_RS13900,GO:0048027,IEA
SEN_RS08800,GO:0009058,IEA
SEN_RS08800,GO:0008652,IEA
SEN_RS08800,GO:0009073,IEA
SEN_RS08800,GO:0009423,IEA
SEN_RS08800,GO:0005829,IEA
SEN_RS08800,GO:0003824,IEA
SEN_RS08800,GO:0016740,IEA
SEN_RS08800,GO:0003849,IEA
SEN_RS17675,GO:0006812,IEA
SEN_RS17675,GO:0030001,IEA
SEN_RS17675,GO:0098655,IEA
SEN_RS17675,GO:0016020,IEA
SEN_RS17675,GO:0005886,IEA
SEN_RS17675,GO:0019829,IEA
SEN_RS17675,GO:0046872,IEA
SEN_RS17675,GO:0000166,IEA
SEN_RS17675,GO:0005524,IEA
SEN_RS20365,GO:0006099,IEA
SEN_RS20365,GO:0015977,IEA
SEN_RS20365,GO:0006107,IEA
SEN_RS20365,GO:0005829,IEA
SEN_RS20365,GO:0003824,IEA
SEN_RS20365,GO:0016829,IEA
SEN_RS20365,GO:0000287,IEA
SEN_RS20365,GO:0008964,IEA
SEN_RS00295,GO:0015711,IEA
SEN_RS00295,GO:0006101,IEA
SEN_RS00295,GO:0055085,IEA
SEN_RS00295,GO:0016020,IEA
SEN_RS00295,GO:0005886,IEA
SEN_RS00295,GO:0008514,IEA
SEN_RS00295,GO:0015293,IEA
SEN_RS00295,GO:0005215,IEA
SEN_RS17005,GO:0006412,IEA
SEN_RS17005,GO:0005829,IEA
SEN_RS17005,GO:0005840,IEA
SEN_RS17005,GO:0003735,IEA
SEN_RS17005,GO:0003723,IEA
SEN_RS17005,GO:0019843,IEA
SEN_RS17870,GO:0005886,IEA
SEN_RS11645,GO:0019333,IEA
SEN_RS11645,GO:0005886,IEA
SEN_RS11645,GO:0016020,IEA
SEN_RS11645,GO:0020037,IEA
SEN_RS11645,GO:0046872,IEA
SEN_RS19790,GO:0005829,IEA
SEN_RS19790,GO:0003824,IEA
SEN_RS19790,GO:0051539,IEA
SEN_RS19790,GO:0051536,IEA
SEN_RS05285,GO:0005886,IEA
SEN_RS05285,GO:0016020,IEA
SEN_RS05285,GO:0005215,IEA
SEN_RS14775,GO:0006281,IEA
SEN_RS14775,GO:0006974,IEA
SEN_RS14775,GO:0000724,IEA
SEN_RS14775,GO:0090305,IEA
SEN_RS14775,GO:0032508,IEA
SEN_RS14775,GO:0005829,IEA
SEN_RS14775,GO:0009338,IEA
SEN_RS14775,GO:0016787,IEA
SEN_RS14775,GO:0004518,IEA
SEN_RS14775,GO:0004386,IEA
SEN_RS14775,GO:0004527,IEA
SEN_RS14775,GO:0000166,IEA
SEN_RS14775,GO:0008854,IEA
SEN_RS14775,GO:0003678,IEA
SEN_RS14775,GO:0005524,IEA
SEN_RS14775,GO:0003677,IEA
SEN_RS01655,GO:0007155,IEA
SEN_RS01655,GO:0005576,IEA
SEN_RS01655,GO:0009289,IEA
SEN_RS07950,GO:0016020,IEA
SEN_RS07950,GO:0005215,IEA
SEN_RS00665,GO:0009058,IEA
SEN_RS00665,GO:0051301,IEA
SEN_RS00665,GO:0071555,IEA
SEN_RS00665,GO:0008360,IEA
SEN_RS00665,GO:0007049,IEA
SEN_RS00665,GO:0009252,IEA
SEN_RS00665,GO:0005829,IEA
SEN_RS00665,GO:0005737,IEA
SEN_RS00665,GO:0016874,IEA
SEN_RS00665,GO:0000166,IEA
SEN_RS00665,GO:0008763,IEA
SEN_RS00665,GO:0005524,IEA
SEN_RS09785,GO:0055085,IEA
SEN_RS09785,GO:0016020,IEA
SEN_RS09785,GO:0005886,IEA
SEN_RS09785,GO:0022857,IEA
SEN_RS09785,GO:0005215,IEA
SEN_RS05050,GO:0005886,IEA
SEN_RS05050,GO:0016020,IEA
SEN_RS19535,GO:0006865,IEA
SEN_RS19535,GO:0005886,IEA
SEN_RS19535,GO:0016020,IEA
SEN_RS19535,GO:0005215,IEA
SEN_RS06330,GO:0005829,IEA
SEN_RS06330,GO:0016020,IEA
SEN_RS06330,GO:0016887,IEA
SEN_RS06330,GO:0000166,IEA
SEN_RS06330,GO:0005524,IEA
SEN_RS13905,GO:0043039,IEA
SEN_RS13905,GO:0006412,IEA
SEN_RS13905,GO:0006419,IEA
SEN_RS13905,GO:0005829,IEA
SEN_RS13905,GO:0005737,IEA
SEN_RS13905,GO:0003676,IEA
SEN_RS13905,GO:0046872,IEA
SEN_RS13905,GO:0000049,IEA
SEN_RS13905,GO:0004812,IEA
SEN_RS13905,GO:0016874,IEA
SEN_RS13905,GO:0003723,IEA
SEN_RS13905,GO:0000166,IEA
SEN_RS13905,GO:0004813,IEA
SEN_RS13905,GO:0008270,IEA
SEN_RS13905,GO:0005524,IEA
SEN_RS10710,GO:0005829,IEA
SEN_RS22610,GO:0007155,IEA
SEN_RS22610,GO:0005576,IEA
SEN_RS22610,GO:0009289,IEA
SEN_RS22360,GO:0009401,IEA
SEN_RS22360,GO:0005886,IEA
SEN_RS22360,GO:0016020,IEA
SEN_RS22360,GO:0005215,IEA
SEN_RS01190,GO:0006401,IEA
SEN_RS01190,GO:0090502,IEA
SEN_RS01190,GO:0090305,IEA
SEN_RS01190,GO:0005829,IEA
SEN_RS01190,GO:0005737,IEA
SEN_RS01190,GO:0003676,IEA
SEN_RS01190,GO:0003723,IEA
SEN_RS01190,GO:0004519,IEA
SEN_RS01190,GO:0046872,IEA
SEN_RS01190,GO:0004518,IEA
SEN_RS01190,GO:0016787,IEA
SEN_RS01190,GO:0030145,IEA
SEN_RS01190,GO:0004523,IEA
SEN_RS11650,GO:0009061,IEA
SEN_RS11650,GO:0030288,IEA
SEN_RS11650,GO:0042597,IEA
SEN_RS11650,GO:0046872,IEA
SEN_RS00025,GO:0005829,IEA
SEN_RS03535,GO:0006099,IEA
SEN_RS03535,GO:0005829,IEA
SEN_RS03535,GO:0016624,IEA
SEN_RS03535,GO:0030976,IEA
SEN_RS03535,GO:0016491,IEA
SEN_RS03535,GO:0004591,IEA
SEN_RS15505,GO:0007165,IEA
SEN_RS15505,GO:0006935,IEA
SEN_RS15505,GO:0005886,IEA
SEN_RS15505,GO:0016020,IEA
SEN_RS15505,GO:0004888,IEA
SEN_RS04050,GO:0005829,IEA
SEN_RS04050,GO:0005524,IEA
SEN_RS04050,GO:0000166,IEA
SEN_RS21980,GO:0006418,IEA
SEN_RS21980,GO:0006412,IEA
SEN_RS21980,GO:0006438,IEA
SEN_RS21980,GO:0106074,IEA
SEN_RS21980,GO:0005829,IEA
SEN_RS21980,GO:0005737,IEA
SEN_RS21980,GO:0002161,IEA
SEN_RS21980,GO:0004812,IEA
SEN_RS21980,GO:0016874,IEA
SEN_RS21980,GO:0000166,IEA
SEN_RS21980,GO:0005524,IEA
SEN_RS21980,GO:0004832,IEA
SEN_RS15750,GO:0055085,IEA
SEN_RS15750,GO:0019867,IEA
SEN_RS15750,GO:0009279,IEA
SEN_RS15750,GO:0015562,IEA
SEN_RS15750,GO:0005215,IEA
SEN_RS17235,GO:0008652,IEA
SEN_RS17235,GO:0009073,IEA
SEN_RS17235,GO:0009423,IEA
SEN_RS17235,GO:0005829,IEA
SEN_RS17235,GO:0005737,IEA
SEN_RS17235,GO:0016838,IEA
SEN_RS17235,GO:0046872,IEA
SEN_RS17235,GO:0016829,IEA
SEN_RS17235,GO:0000166,IEA
SEN_RS17235,GO:0003856,IEA
SEN_RS05800,GO:0006006,IEA
SEN_RS05800,GO:0005975,IEA
SEN_RS05800,GO:0006098,IEA
SEN_RS05800,GO:0005829,IEA
SEN_RS05800,GO:0016614,IEA
SEN_RS05800,GO:0016491,IEA
SEN_RS05800,GO:0050661,IEA
SEN_RS05800,GO:0004345,IEA
SEN_RS06650,GO:0009058,IEA
SEN_RS06650,GO:0006011,IEA
SEN_RS06650,GO:0005829,IEA
SEN_RS06650,GO:0016740,IEA
SEN_RS06650,GO:0016779,IEA
SEN_RS06650,GO:0003983,IEA
SEN_RS00670,GO:0008360,IEA
SEN_RS00670,GO:0071555,IEA
SEN_RS00670,GO:0009252,IEA
SEN_RS00670,GO:0005829,IEA
SEN_RS00670,GO:0005737,IEA
SEN_RS00670,GO:0046872,IEA
SEN_RS00670,GO:0016874,IEA
SEN_RS00670,GO:0005524,IEA
SEN_RS00670,GO:0000166,IEA
SEN_RS00670,GO:0008716,IEA
SEN_RS09790,GO:0022900,IEA
SEN_RS09790,GO:0005829,IEA
SEN_RS09790,GO:0097573,IEA
SEN_RS09790,GO:0009055,IEA
SEN_RS12545,GO:0006260,IEA
SEN_RS12545,GO:0006281,IEA
SEN_RS12545,GO:0006974,IEA
SEN_RS12545,GO:0006259,IEA
SEN_RS12545,GO:0006266,IEA
SEN_RS12545,GO:0005829,IEA
SEN_RS12545,GO:0003677,IEA
SEN_RS12545,GO:0046872,IEA
SEN_RS12545,GO:0016874,IEA
SEN_RS12545,GO:0003911,IEA
SEN_RS02135,GO:0015940,IEA
SEN_RS02135,GO:0005829,IEA
SEN_RS02135,GO:0016491,IEA
SEN_RS02135,GO:0008677,IEA
SEN_RS05675,GO:0005975,IEA
SEN_RS05675,GO:0005829,IEA
SEN_RS13910,GO:0006282,IEA
SEN_RS13910,GO:0005829,IEA
SEN_RS13910,GO:0005737,IEA
SEN_RS08805,GO:0005215,IEA
SEN_RS16665,GO:0005886,IEA
SEN_RS10715,GO:0055085,IEA
SEN_RS10715,GO:0005886,IEA
SEN_RS10715,GO:0016020,IEA
SEN_RS10715,GO:0022857,IEA
SEN_RS18040,GO:0009279,IEA
SEN_RS18205,GO:0019572,IEA
SEN_RS18205,GO:0005829,IEA
SEN_RS18205,GO:0008270,IEA
SEN_RS18205,GO:0016853,IEA
SEN_RS18205,GO:0008742,IEA
SEN_RS11655,GO:0005886,IEA
SEN_RS11655,GO:0016020,IEA
SEN_RS11655,GO:0046872,IEA
SEN_RS11655,GO:0051539,IEA
SEN_RS11655,GO:0051536,IEA
SEN_RS14780,GO:0005886,IEA
SEN_RS14780,GO:0016020,IEA
SEN_RS01660,GO:0005886,IEA
SEN_RS15080,GO:0019464,IEA
SEN_RS15080,GO:0005960,IEA
SEN_RS00375,GO:0071705,IEA
SEN_RS00375,GO:1900749,IEA
SEN_RS00375,GO:1900751,IEA
SEN_RS00375,GO:1902270,IEA
SEN_RS00375,GO:0055085,IEA
SEN_RS00375,GO:0009437,IEA
SEN_RS00375,GO:0016020,IEA
SEN_RS00375,GO:0005886,IEA
SEN_RS00375,GO:0022857,IEA
SEN_RS00375,GO:0044667,IEA
SEN_RS00375,GO:0015297,IEA
SEN_RS00375,GO:0005215,IEA
SEN_RS12550,GO:0090529,IEA
SEN_RS12550,GO:0051301,IEA
SEN_RS12550,GO:0007049,IEA
SEN_RS12550,GO:0043093,IEA
SEN_RS12550,GO:0016020,IEA
SEN_RS12550,GO:0005886,IEA
SEN_RS12550,GO:0032153,IEA
SEN_RS13915,GO:0006259,IEA
SEN_RS13915,GO:0006281,IEA
SEN_RS13915,GO:0009432,IEA
SEN_RS13915,GO:0006974,IEA
SEN_RS13915,GO:0006310,IEA
SEN_RS13915,GO:0005829,IEA
SEN_RS13915,GO:0005737,IEA
SEN_RS13915,GO:0000166,IEA
SEN_RS13915,GO:0003677,IEA
SEN_RS13915,GO:0008094,IEA
SEN_RS13915,GO:0003684,IEA
SEN_RS13915,GO:0003697,IEA
SEN_RS13915,GO:0005524,IEA
SEN_RS15265,GO:0055085,IEA
SEN_RS15265,GO:0016020,IEA
SEN_RS15265,GO:0005886,IEA
SEN_RS15265,GO:0022857,IEA
SEN_RS15265,GO:0005215,IEA
SEN_RS16645,GO:0006508,IEA
SEN_RS16645,GO:0005829,IEA
SEN_RS16645,GO:0008237,IEA
SEN_RS10720,GO:2000372,IEA
SEN_RS10720,GO:0005829,IEA
SEN_RS10720,GO:0005737,IEA
SEN_RS10720,GO:0008657,IEA
SEN_RS16155,GO:0005829,IEA
SEN_RS16155,GO:0008080,IEA
SEN_RS16155,GO:0016740,IEA
